,Unnamed: 0,DATATIME,WINDSPEED,PREPOWER,WINDDIRECTION,TEMPERATURE,HUMIDITY,PRESSURE,"ROUND(A.WS,1)","ROUND(A.POWER,0)",YD15
8235,8235,2020-12-24 18:45:00,9.7,39450.0,288,-18.2,53,922,7.4,20820.0,20820.0
8236,8236,2020-12-24 19:00:00,9.7,39461.0,289,-18.4,53,922,7.7,21851.0,21851.0
8237,8237,2020-12-24 19:15:00,9.6,39328.0,289,-18.6,53,922,7.6,22911.0,22911.0
8238,8238,2020-12-24 19:30:00,9.6,39051.0,290,-18.8,53,922,7.5,21502.0,21502.0
8239,8239,2020-12-24 19:45:00,9.4,38775.0,291,-19.0,53,922,7.7,24886.0,24886.0
8240,8240,2020-12-24 20:00:00,9.4,38498.0,292,-19.2,53,922,8.8,35010.0,35010.0
8241,8241,2020-12-24 20:15:00,9.2,38150.0,292,-19.4,53,922,10.0,42363.0,42363.0
8242,8242,2020-12-24 20:30:00,9.1,37731.0,292,-19.6,54,922,10.8,45176.0,45176.0
8243,8243,2020-12-24 20:45:00,8.9,37311.0,293,-19.8,54,922,10.9,45771.0,45771.0
8244,8244,2020-12-24 21:00:00,8.7,36892.0,292,-20.0,55,922,10.6,45081.0,45081.0
8245,8245,2020-12-24 21:15:00,8.6,36378.0,293,-20.2,55,922,9.9,43520.0,43520.0
8246,8246,2020-12-24 21:30:00,8.5,35770.0,294,-20.3,55,922,9.5,40540.0,40540.0
8247,8247,2020-12-24 21:45:00,8.3,35161.0,296,-20.5,54,922,9.0,37912.0,37912.0
8248,8248,2020-12-24 22:00:00,8.2,34553.0,297,-20.6,54,922,8.5,31379.0,31379.0
8249,8249,2020-12-24 22:15:00,8.0,33840.0,296,-20.7,54,922,8.3,30848.0,30848.0
8250,8250,2020-12-24 22:30:00,7.9,33021.0,294,-20.8,54,922,8.1,25587.0,25587.0
8251,8251,2020-12-24 22:45:00,7.6,32202.0,292,-20.9,54,922,7.3,20165.0,20165.0
8252,8252,2020-12-24 23:00:00,7.5,31383.0,289,-21.0,54,922,7.0,17123.0,17123.0
8253,8253,2020-12-24 23:15:00,7.5,30670.0,288,-21.1,54,922,6.8,16472.0,16472.0
8254,8254,2020-12-24 23:30:00,7.3,30061.0,287,-21.2,54,922,6.8,16304.0,16304.0
8255,8255,2020-12-24 23:45:00,7.2,29453.0,287,-21.3,55,922,6.7,14620.0,14620.0
8256,8256,2020-12-25 00:00:00,6.0,21856.0,259,-19.5,61,920,6.8,13015.0,13015.0
8257,8257,2020-12-25 00:15:00,5.9,20934.0,261,-19.5,61,920,6.3,10981.0,10981.0
8258,8258,2020-12-25 00:30:00,5.7,20535.0,266,-19.5,61,920,6.0,9033.0,9033.0
8259,8259,2020-12-25 00:45:00,5.7,20136.0,270,-19.6,61,920,5.5,7195.0,7195.0
8260,8260,2020-12-25 01:00:00,5.6,19737.0,274,-19.6,61,920,5.3,6550.0,6550.0
8261,8261,2020-12-25 01:15:00,5.7,19707.0,278,-19.6,61,920,5.1,5267.0,5267.0
8262,8262,2020-12-25 01:30:00,5.7,20047.0,283,-19.7,61,920,4.8,4282.0,4282.0
8263,8263,2020-12-25 01:45:00,5.9,20388.0,288,-19.8,60,920,4.3,3142.0,3142.0
8264,8264,2020-12-25 02:00:00,6.1,20728.0,292,-19.9,60,920,3.6,2180.0,2180.0
8265,8265,2020-12-25 02:15:00,6.1,20980.0,296,-20.0,60,920,3.5,1942.0,1942.0
8266,8266,2020-12-25 02:30:00,6.2,21143.0,300,-20.0,60,920,3.5,1509.0,1509.0
8267,8267,2020-12-25 02:45:00,6.4,21306.0,304,-20.1,61,920,3.9,1877.0,1877.0
8268,8268,2020-12-25 03:00:00,6.6,21469.0,308,-20.1,61,920,4.5,3792.0,3792.0
8269,8269,2020-12-25 03:15:00,6.6,21830.0,311,-20.2,61,920,4.6,4450.0,4450.0
8270,8270,2020-12-25 03:30:00,6.6,22387.0,314,-20.4,62,920,5.1,6013.0,6013.0
8271,8271,2020-12-25 03:45:00,6.6,22944.0,317,-20.6,63,919,5.9,9117.0,9117.0
8272,8272,2020-12-25 04:00:00,6.6,23501.0,321,-20.8,64,919,6.2,10920.0,10920.0
8273,8273,2020-12-25 04:15:00,6.6,24100.0,322,-21.0,64,919,6.0,9717.0,9717.0
8274,8274,2020-12-25 04:30:00,6.7,24743.0,321,-21.1,65,919,5.9,9646.0,9646.0
8275,8275,2020-12-25 04:45:00,6.7,25386.0,321,-21.2,66,919,7.2,17743.0,17743.0
8276,8276,2020-12-25 05:00:00,6.7,26029.0,320,-21.3,67,919,6.9,15999.0,15999.0
8277,8277,2020-12-25 05:15:00,6.7,26574.0,319,-21.4,67,919,7.2,19398.0,19398.0
8278,8278,2020-12-25 05:30:00,6.9,27023.0,317,-21.5,68,919,7.8,23462.0,23462.0
8279,8279,2020-12-25 05:45:00,6.9,27472.0,314,-21.5,68,920,7.8,24888.0,24888.0
8280,8280,2020-12-25 06:00:00,7.1,27921.0,312,-21.6,69,920,7.9,25137.0,25137.0
8281,8281,2020-12-25 06:15:00,7.2,28722.0,309,-21.6,69,920,7.9,25927.0,25927.0
8282,8282,2020-12-25 06:30:00,7.5,29876.0,309,-21.6,69,920,7.9,26502.0,26502.0
8283,8283,2020-12-25 06:45:00,7.8,31029.0,307,-21.6,69,921,8.1,27470.0,27470.0
8284,8284,2020-12-25 07:00:00,8.1,32183.0,306,-21.6,69,921,8.8,33867.0,33867.0
8285,8285,2020-12-25 07:15:00,8.2,33015.0,306,-21.6,69,921,8.8,34759.0,34759.0
8286,8286,2020-12-25 07:30:00,8.4,33524.0,305,-21.6,69,921,9.1,37482.0,37482.0
8287,8287,2020-12-25 07:45:00,8.4,34033.0,304,-21.6,69,921,9.0,37466.0,37466.0
8288,8288,2020-12-25 08:00:00,8.6,33427.7419354839,303,-21.6,69,921,8.8,37215.0,37215.0
8289,8289,2020-12-25 08:15:00,8.7,33808.064516129,303,-21.5,69,921,9.7,40394.0,40394.0
8290,8290,2020-12-25 08:30:00,8.8,34076.1290322581,302,-21.3,68,921,9.7,41072.0,41072.0
8291,8291,2020-12-25 08:45:00,8.8,34344.1935483871,302,-21.2,67,922,9.4,40288.0,40288.0
8292,8292,2020-12-25 09:00:00,8.9,34612.2580645161,301,-21.0,66,922,9.1,38012.0,38012.0
8293,8293,2020-12-25 09:15:00,8.8,34723.5483870968,301,-20.7,66,922,9.3,39740.0,39740.0
8294,8294,2020-12-25 09:30:00,8.7,34677.0967741936,300,-20.3,65,922,9.1,39904.0,39904.0
8295,8295,2020-12-25 09:45:00,8.6,34630.6451612903,300,-20.0,64,922,9.8,40029.0,40029.0
8296,8296,2020-12-25 10:00:00,8.4,34584.1935483871,300,-19.6,63,922,9.5,25258.0,25258.0
8297,8297,2020-12-25 10:15:00,8.3,34261.935483871,300,-19.2,63,922,8.9,25298.0,25298.0
8298,8298,2020-12-25 10:30:00,8.1,33663.8709677419,300,-18.9,62,922,8.5,25303.0,25303.0
8299,8299,2020-12-25 10:45:00,7.8,33066.7741935484,300,-18.6,62,923,8.5,25259.0,25259.0
8300,8300,2020-12-25 11:00:00,7.6,32468.7096774194,300,-18.3,61,923,7.9,25297.0,25297.0
8301,8301,2020-12-25 11:15:00,7.5,32223.8709677419,300,-18.0,61,923,7.9,25393.0,25393.0
8302,8302,2020-12-25 11:30:00,7.4,32331.2903225806,300,-17.8,61,923,7.5,24649.0,24649.0
8303,8303,2020-12-25 11:45:00,7.4,32439.6774193548,300,-17.6,60,923,7.7,25314.0,25314.0
8304,8304,2020-12-25 12:00:00,7.3,32547.0967741936,300,-17.4,60,923,7.7,24994.0,24994.0
8305,8305,2020-12-25 12:15:00,7.3,32790.0,300,-17.2,60,923,7.5,24041.0,24041.0
8306,8306,2020-12-25 12:30:00,7.3,33167.4193548387,300,-17.1,60,923,7.4,22314.0,22314.0
8307,8307,2020-12-25 12:45:00,7.2,33543.8709677419,300,-17.0,59,923,7.1,19900.0,19900.0
8308,8308,2020-12-25 13:00:00,7.2,33921.2903225806,300,-16.9,59,923,7.0,18121.0,18121.0
8309,8309,2020-12-25 13:15:00,7.2,34068.3870967742,300,-16.8,59,923,7.4,21421.0,21421.0
8310,8310,2020-12-25 13:30:00,7.1,33986.1290322581,299,-16.7,59,923,7.6,22973.0,22973.0
8311,8311,2020-12-25 13:45:00,7.1,33903.8709677419,299,-16.7,58,923,7.5,21596.0,21596.0
8312,8312,2020-12-25 14:00:00,7.1,33821.6129032258,299,-16.6,58,923,7.7,24014.0,24014.0
8313,8313,2020-12-25 14:15:00,7.1,33434.5161290323,299,-16.6,58,923,7.8,24194.0,24194.0
8314,8314,2020-12-25 14:30:00,6.9,32744.5161290323,298,-16.7,59,923,7.6,23299.0,23299.0
8315,8315,2020-12-25 14:45:00,6.8,32053.5483870968,299,-16.8,59,924,7.6,22573.0,22573.0
8316,8316,2020-12-25 15:00:00,6.7,31363.5483870968,298,-16.9,60,924,7.5,20396.0,20396.0
8317,8317,2020-12-25 15:15:00,6.7,30902.9032258065,298,-17.2,61,924,7.1,18145.0,18145.0
8318,8318,2020-12-25 15:30:00,6.8,30671.6129032258,299,-17.6,62,924,6.8,16780.0,16780.0
8319,8319,2020-12-25 15:45:00,6.8,30441.2903225806,299,-18.1,63,924,7.6,22605.0,22605.0
8320,8320,2020-12-25 16:00:00,7.0,30210.0,299,-18.5,64,924,7.7,25165.0,25165.0
8321,8321,2020-12-25 16:15:00,7.0,29815.1612903226,300,-18.9,65,924,7.9,26088.0,26088.0
8322,8322,2020-12-25 16:30:00,7.0,29254.8387096774,301,-19.3,66,924,7.6,22404.0,22404.0
8323,8323,2020-12-25 16:45:00,7.0,28694.5161290323,302,-19.8,67,925,7.4,19442.0,19442.0
8324,8324,2020-12-25 17:00:00,7.0,28134.1935483871,303,-20.2,68,925,7.1,17442.0,17442.0
8325,8325,2020-12-25 17:15:00,7.0,27125.8064516129,304,-20.5,68,925,6.4,12453.0,12453.0
8326,8326,2020-12-25 17:30:00,6.8,25667.4193548387,306,-20.7,68,925,5.6,8060.0,8060.0
8327,8327,2020-12-25 17:45:00,6.6,24209.0322580645,308,-20.9,68,925,5.0,5648.0,5648.0
8328,8328,2020-12-25 18:00:00,6.5,22750.6451612903,311,-21.1,68,925,5.2,6588.0,6588.0
8329,8329,2020-12-25 18:15:00,6.3,21155.8064516129,313,-21.4,68,925,5.6,7665.0,7665.0
8330,8330,2020-12-25 18:30:00,6.1,19424.5161290323,316,-21.9,69,925,6.0,9693.0,9693.0
8331,8331,2020-12-25 18:45:00,5.7,17692.2580645161,320,-22.3,69,925,5.4,7363.0,7363.0
8332,8332,2020-12-25 19:00:00,5.6,15960.9677419355,324,-22.8,70,925,5.2,6662.0,6662.0
8333,8333,2020-12-25 19:15:00,5.4,14488.064516129,327,-22.9,70,925,4.8,5100.0,5100.0
8334,8334,2020-12-25 19:30:00,5.1,13274.5161290323,330,-22.8,70,925,5.0,5469.0,5469.0
8335,8335,2020-12-25 19:45:00,4.9,12060.0,334,-22.7,69,925,4.6,4599.0,4599.0
8336,8336,2020-12-25 20:00:00,4.6,11208.0,338,-22.6,69,925,4.7,4587.0,4587.0
8337,8337,2020-12-25 20:15:00,4.4,9943.0,343,-22.6,69,925,4.4,4157.0,4157.0
8338,8338,2020-12-25 20:30:00,4.2,8667.0,346,-22.5,68,925,4.5,4338.0,4338.0
8339,8339,2020-12-25 20:45:00,3.9,7391.0,351,-22.4,67,925,4.9,5064.0,5064.0
8340,8340,2020-12-25 21:00:00,3.8,6115.0,355,-22.3,66,925,4.4,3319.0,3319.0
8341,8341,2020-12-25 21:15:00,3.6,5163.0,0,-22.3,66,925,3.8,1752.0,1752.0
8342,8342,2020-12-25 21:30:00,3.4,4960.0024554068,3,-22.2,65,925,2.9,648.0,648.0
8343,8343,2020-12-25 21:45:00,3.1,4960.0033303582,9,-22.1,64,925,2.2,63.0,63.0
8344,8344,2020-12-25 22:00:00,3.0,4960.0035174534,15,-22.0,63,925,1.7,-187.0,-187.0
8345,8345,2020-12-25 22:15:00,2.9,4960.0005053932,20,-22.0,62,925,1.8,-179.0,-179.0
8346,8346,2020-12-25 22:30:00,2.6,4960.0025954375,25,-22.0,61,925,2.0,-190.0,-190.0
8347,8347,2020-12-25 22:45:00,2.5,4960.0015147282,32,-22.0,61,925,1.7,-166.0,-166.0
8348,8348,2020-12-25 23:00:00,2.3,4960.0026452887,38,-22.0,60,925,1.8,-189.0,-189.0
8349,8349,2020-12-25 23:15:00,2.1,4960.0003713891,45,-22.0,60,925,2.0,-193.0,-193.0
8350,8350,2020-12-25 23:30:00,1.9,4960.0036679262,51,-22.0,59,925,2.0,-171.0,-171.0
8351,8351,2020-12-25 23:45:00,1.8,4960.0009513378,63,-22.0,59,926,1.8,-202.0,-202.0
8352,8352,2020-12-26 00:00:00,1.3,4960.0007563799,132,-22.3,71,925,2.1,-199.0,-199.0
8353,8353,2020-12-26 00:15:00,1.6,4960.0041143858,135,-22.2,71,925,2.4,152.0,152.0
8354,8354,2020-12-26 00:30:00,1.6,4960.0025197543,130,-22.2,71,925,2.4,-99.0,-99.0
8355,8355,2020-12-26 00:45:00,1.6,4960.0008006874,125,-22.2,71,925,2.4,-210.0,-210.0
8356,8356,2020-12-26 01:00:00,1.6,4960.0015960801,120,-22.2,71,925,2.4,-202.0,-202.0
8357,8357,2020-12-26 01:15:00,1.7,4960.0045025537,115,-22.2,71,925,2.4,-11.0,-11.0
8358,8358,2020-12-26 01:30:00,1.8,4960.0025576114,112,-22.3,71,925,2.5,-26.0,-26.0
8359,8359,2020-12-26 01:45:00,2.1,4960.0026039786,109,-22.4,72,925,2.6,127.0,127.0
8360,8360,2020-12-26 02:00:00,2.3,4960.004602549,108,-22.5,72,925,3.0,812.0,812.0
8361,8361,2020-12-26 02:15:00,2.5,4960.0000237513,108,-22.6,72,925,3.1,826.0,826.0
8362,8362,2020-12-26 02:30:00,2.7,4960.0024385435,110,-22.8,73,925,3.1,257.0,257.0
8363,8363,2020-12-26 02:45:00,2.8,4960.0009668602,111,-23.0,73,925,2.9,541.0,541.0
8364,8364,2020-12-26 03:00:00,2.9,4960.001538025,112,-23.2,74,925,2.9,114.0,114.0
8365,8365,2020-12-26 03:15:00,3.0,4960.0045660414,113,-23.4,74,925,2.8,29.0,29.0
8366,8366,2020-12-26 03:30:00,3.1,4960.0023468535,111,-23.5,74,925,3.1,358.0,358.0
8367,8367,2020-12-26 03:45:00,3.2,4960.0015863331,108,-23.6,75,925,3.0,422.0,422.0
8368,8368,2020-12-26 04:00:00,3.2,4960.0016242922,106,-23.7,75,925,3.3,713.0,713.0
8369,8369,2020-12-26 04:15:00,3.3,4960.004079722,104,-23.9,75,925,2.9,81.0,81.0
8370,8370,2020-12-26 04:30:00,3.4,4960.0024938221,102,-24.2,74,925,2.9,295.0,295.0
8371,8371,2020-12-26 04:45:00,3.6,4960.0048966666,100,-24.5,74,924,3.1,190.0,190.0
8372,8372,2020-12-26 05:00:00,3.6,4960.0022925698,98,-24.8,73,924,3.2,718.0,718.0
8373,8373,2020-12-26 05:15:00,3.8,4960.0034710402,96,-25.0,73,924,3.5,997.0,997.0
8374,8374,2020-12-26 05:30:00,4.0,4960.0008020135,96,-25.1,72,924,3.6,1097.0,1097.0
8375,8375,2020-12-26 05:45:00,4.2,4960.003182536,95,-25.3,71,924,3.4,757.0,757.0
8376,8376,2020-12-26 06:00:00,4.4,5065.0,95,-25.4,70,924,3.5,988.0,988.0
8377,8377,2020-12-26 06:15:00,4.6,5434.0,95,-25.5,70,924,3.3,846.0,846.0
8378,8378,2020-12-26 06:30:00,4.7,5761.0,94,-25.6,70,924,3.6,1325.0,1325.0
8379,8379,2020-12-26 06:45:00,4.8,6088.0,94,-25.7,70,925,3.7,1579.0,1579.0
8380,8380,2020-12-26 07:00:00,4.9,6415.0,92,-25.8,70,925,4.0,2514.0,2514.0
8381,8381,2020-12-26 07:15:00,5.0,6829.0,92,-25.7,70,925,4.3,3434.0,3434.0
8382,8382,2020-12-26 07:30:00,5.1,7331.0,92,-25.6,70,925,4.3,3733.0,3733.0
8383,8383,2020-12-26 07:45:00,5.2,7833.0,91,-25.5,70,925,4.4,3864.0,3864.0
8384,8384,2020-12-26 08:00:00,5.3,8066.1290322581,91,-25.4,70,925,4.8,5446.0,5446.0
8385,8385,2020-12-26 08:15:00,5.3,8546.1290322581,91,-25.2,70,925,5.2,6665.0,6665.0
8386,8386,2020-12-26 08:30:00,5.4,9021.2903225806,90,-24.8,69,925,5.2,7059.0,7059.0
8387,8387,2020-12-26 08:45:00,5.4,9495.4838709677,90,-24.3,69,925,5.3,6804.0,6804.0
8388,8388,2020-12-26 09:00:00,5.5,9970.6451612903,90,-23.9,68,925,5.2,6704.0,6704.0
8389,8389,2020-12-26 09:15:00,5.5,10140.9677419355,90,-23.4,67,925,5.0,5877.0,5877.0
8390,8390,2020-12-26 09:30:00,5.4,10006.4516129032,90,-22.8,66,925,4.6,4540.0,4540.0
8391,8391,2020-12-26 09:45:00,5.4,9871.935483871,90,-22.2,64,925,5.5,8149.0,8149.0
8392,8392,2020-12-26 10:00:00,5.3,9737.4193548387,90,-21.6,63,925,6.9,20207.0,20207.0
8393,8393,2020-12-26 10:15:00,5.3,9570.9677419355,90,-21.1,61,925,5.6,10744.0,10744.0
8394,8394,2020-12-26 10:30:00,5.2,9372.5806451613,90,-20.7,60,925,4.6,4396.0,4396.0
8395,8395,2020-12-26 10:45:00,5.1,9173.2258064516,90,-20.4,59,925,4.0,1783.0,1783.0
8396,8396,2020-12-26 11:00:00,5.0,8974.8387096774,90,-20.0,58,925,4.4,3943.0,3943.0
8397,8397,2020-12-26 11:15:00,5.0,8718.3870967742,89,-19.6,57,925,4.7,5819.0,5819.0
8398,8398,2020-12-26 11:30:00,4.9,8404.8387096774,88,-19.3,56,925,5.0,6778.0,6778.0
8399,8399,2020-12-26 11:45:00,4.9,8092.2580645161,86,-18.9,55,924,4.7,4869.0,4869.0
8400,8400,2020-12-26 12:00:00,4.8,7778.7096774194,85,-18.6,54,924,4.7,5485.0,5485.0
8401,8401,2020-12-26 12:15:00,4.9,7770.0,85,-18.3,53,924,4.9,6460.0,6460.0
8402,8402,2020-12-26 12:30:00,5.0,8066.1290322581,85,-18.1,52,924,5.1,7449.0,7449.0
8403,8403,2020-12-26 12:45:00,5.1,8362.2580645161,84,-17.9,51,923,5.4,8303.0,8303.0
8404,8404,2020-12-26 13:00:00,5.2,8658.3870967742,85,-17.7,50,923,5.3,7941.0,7941.0
8405,8405,2020-12-26 13:15:00,5.2,8962.2580645161,85,-17.5,50,923,5.5,8963.0,8963.0
8406,8406,2020-12-26 13:30:00,5.2,9274.8387096774,85,-17.4,50,923,5.8,10264.0,10264.0
8407,8407,2020-12-26 13:45:00,5.2,9586.4516129032,86,-17.3,51,923,5.7,9939.0,9939.0
8408,8408,2020-12-26 14:00:00,5.2,9899.0322580645,86,-17.2,51,923,5.5,8706.0,8706.0
8409,8409,2020-12-26 14:15:00,5.2,10034.5161290323,85,-17.2,51,923,5.5,9054.0,9054.0
8410,8410,2020-12-26 14:30:00,5.2,9992.9032258065,83,-17.3,52,923,5.6,9317.0,9317.0
8411,8411,2020-12-26 14:45:00,5.4,9951.2903225806,81,-17.4,53,923,6.0,11690.0,11690.0
8412,8412,2020-12-26 15:00:00,5.4,9909.6774193548,80,-17.5,54,923,6.0,13289.0,13289.0
8413,8413,2020-12-26 15:15:00,5.5,10044.1935483871,78,-17.7,55,923,6.5,17154.0,17154.0
8414,8414,2020-12-26 15:30:00,5.7,10354.8387096774,77,-17.9,56,923,6.6,17360.0,17360.0
8415,8415,2020-12-26 15:45:00,5.8,10665.4838709677,76,-18.1,57,924,6.5,17221.0,17221.0
8416,8416,2020-12-26 16:00:00,5.9,10976.1290322581,74,-18.3,58,924,6.4,16007.0,16007.0
8417,8417,2020-12-26 16:15:00,6.0,11172.5806451613,74,-18.4,60,924,6.5,15497.0,15497.0
8418,8418,2020-12-26 16:30:00,6.1,11255.8064516129,74,-18.5,61,924,6.7,17550.0,17550.0
8419,8419,2020-12-26 16:45:00,6.2,11338.064516129,74,-18.6,62,924,6.5,16758.0,16758.0
8420,8420,2020-12-26 17:00:00,6.3,11421.2903225806,74,-18.7,63,924,6.0,13936.0,13936.0
8421,8421,2020-12-26 17:15:00,6.3,11194.8387096774,74,-18.8,64,924,5.9,12365.0,12365.0
8422,8422,2020-12-26 17:30:00,6.3,10658.7096774194,73,-18.9,65,924,5.6,10260.0,10260.0
8423,8423,2020-12-26 17:45:00,6.3,10123.5483870968,72,-19.0,65,925,5.2,7431.0,7431.0
8424,8424,2020-12-26 18:00:00,6.2,9587.4193548387,71,-19.1,66,925,4.5,5288.0,5288.0
8425,8425,2020-12-26 18:15:00,6.2,8892.5806451613,70,-19.1,66,925,3.8,3074.0,3074.0
8426,8426,2020-12-26 18:30:00,6.0,8038.064516129,69,-19.2,66,925,3.4,2042.0,2042.0
8427,8427,2020-12-26 18:45:00,6.0,7183.5483870968,67,-19.3,67,925,3.4,1397.0,1397.0
8428,8428,2020-12-26 19:00:00,5.8,6329.0322580645,66,-19.4,67,925,3.2,1225.0,1225.0
8429,8429,2020-12-26 19:15:00,5.6,5787.0967741935,65,-19.6,67,925,3.6,1420.0,1420.0
8430,8430,2020-12-26 19:30:00,5.5,5557.7419354839,65,-19.7,68,925,3.3,875.0,875.0
8431,8431,2020-12-26 19:45:00,5.3,5327.4193548387,65,-19.9,68,925,3.5,529.0,529.0
8432,8432,2020-12-26 20:00:00,5.1,5268.0,66,-20.0,69,925,3.4,697.0,697.0
8433,8433,2020-12-26 20:15:00,4.9,4960.0016321682,63,-20.1,69,925,3.0,303.0,303.0
8434,8434,2020-12-26 20:30:00,4.6,4960.0007066418,60,-20.2,69,925,2.4,-55.0,-55.0
8435,8435,2020-12-26 20:45:00,4.3,4960.002201754,56,-20.3,69,925,2.0,-177.0,-177.0
8436,8436,2020-12-26 21:00:00,4.1,4960.0041308777,52,-20.4,69,925,1.9,-200.0,-200.0
8437,8437,2020-12-26 21:15:00,3.9,4960.0000221937,46,-20.5,69,925,1.7,-207.0,-207.0
8438,8438,2020-12-26 21:30:00,3.8,4960.0037441445,42,-20.6,69,925,1.6,-202.0,-202.0
8439,8439,2020-12-26 21:45:00,3.7,4960.0045460381,36,-20.7,70,925,1.4,-210.0,-210.0
8440,8440,2020-12-26 22:00:00,3.6,4960.0024939785,32,-20.8,70,925,1.6,-231.0,-231.0
8441,8441,2020-12-26 22:15:00,3.6,4960.0032010929,27,-21.0,70,925,1.5,-192.0,-192.0
8442,8442,2020-12-26 22:30:00,3.5,4960.0043075416,22,-21.2,70,925,1.8,-192.0,-192.0
8443,8443,2020-12-26 22:45:00,3.5,5179.0,18,-21.3,71,926,1.6,11.0,11.0
8444,8444,2020-12-26 23:00:00,3.5,5886.0,13,-21.5,71,926,2.4,778.0,778.0
8445,8445,2020-12-26 23:15:00,3.4,6603.0,8,-21.6,71,926,2.6,1213.0,1213.0
8446,8446,2020-12-26 23:30:00,3.4,7330.0,2,-21.6,72,926,3.0,1964.0,1964.0
8447,8447,2020-12-26 23:45:00,3.5,8058.0,358,-21.7,72,926,3.2,2387.0,2387.0
8448,8448,2020-12-27 00:00:00,3.7,12422.0,326,-21.2,75,927,3.4,3182.0,3182.0
8449,8449,2020-12-27 00:15:00,3.9,13406.0,323,-21.2,75,927,3.8,3370.0,3370.0
8450,8450,2020-12-27 00:30:00,4.0,14431.0,321,-21.2,75,927,3.6,3290.0,3290.0
8451,8451,2020-12-27 00:45:00,4.2,15456.0,318,-21.1,74,927,3.8,3510.0,3510.0
8452,8452,2020-12-27 01:00:00,4.3,16481.0,316,-21.1,74,927,3.8,3906.0,3906.0
8453,8453,2020-12-27 01:15:00,4.5,17923.0,315,-21.2,74,927,4.2,4213.0,4213.0
8454,8454,2020-12-27 01:30:00,4.9,19784.0,314,-21.4,75,927,4.5,4761.0,4761.0
8455,8455,2020-12-27 01:45:00,5.2,21644.0,313,-21.7,75,928,4.9,6652.0,6652.0
8456,8456,2020-12-27 02:00:00,5.5,23505.0,312,-21.9,76,928,5.6,8814.0,8814.0
8457,8457,2020-12-27 02:15:00,5.9,25352.0,312,-22.0,76,928,5.9,10563.0,10563.0
8458,8458,2020-12-27 02:30:00,6.2,27185.0,310,-22.0,76,928,5.6,8748.0,8748.0
8459,8459,2020-12-27 02:45:00,6.5,29019.0,309,-22.1,77,928,5.8,9495.0,9495.0
8460,8460,2020-12-27 03:00:00,6.8,30852.0,308,-22.1,77,928,6.0,11212.0,11212.0
8461,8461,2020-12-27 03:15:00,7.1,32216.0,307,-22.2,77,928,6.1,11389.0,11389.0
8462,8462,2020-12-27 03:30:00,7.3,33110.0,306,-22.3,78,928,5.9,10393.0,10393.0
8463,8463,2020-12-27 03:45:00,7.6,34005.0,305,-22.4,78,928,6.3,11989.0,11989.0
8464,8464,2020-12-27 04:00:00,7.8,34899.0,305,-22.5,79,928,6.1,10854.0,10854.0
8465,8465,2020-12-27 04:15:00,7.8,35471.0,304,-22.6,79,928,7.2,17065.0,17065.0
8466,8466,2020-12-27 04:30:00,7.8,35720.0,304,-22.7,79,928,8.3,25096.0,25096.0
8467,8467,2020-12-27 04:45:00,8.0,35969.0,304,-22.8,79,928,8.6,24298.0,24298.0
8468,8468,2020-12-27 05:00:00,8.0,36218.0,304,-22.9,79,928,8.9,26023.0,26023.0
8469,8469,2020-12-27 05:15:00,8.1,36504.0,304,-23.0,79,928,9.0,30525.0,30525.0
8470,8470,2020-12-27 05:30:00,8.2,36825.0,304,-23.1,79,928,9.1,32720.0,32720.0
8471,8471,2020-12-27 05:45:00,8.3,37146.0,304,-23.2,78,929,8.7,31304.0,31304.0
8472,8472,2020-12-27 06:00:00,8.5,37467.0,304,-23.3,78,929,8.6,30054.0,30054.0
8473,8473,2020-12-27 06:15:00,8.6,37916.0,304,-23.3,78,929,9.0,33541.0,33541.0
8474,8474,2020-12-27 06:30:00,8.7,38493.0,304,-23.3,78,929,9.4,35449.0,35449.0
8475,8475,2020-12-27 06:45:00,8.8,39070.0,304,-23.3,77,929,9.5,35673.0,35673.0
8476,8476,2020-12-27 07:00:00,8.9,39647.0,304,-23.3,77,929,9.6,36506.0,36506.0
8477,8477,2020-12-27 07:15:00,9.1,40266.0,304,-23.3,77,929,9.6,37671.0,37671.0
8478,8478,2020-12-27 07:30:00,9.2,40926.0,304,-23.3,77,929,9.9,37656.0,37656.0
8479,8479,2020-12-27 07:45:00,9.3,41585.0,305,-23.2,77,930,9.5,36983.0,36983.0
8480,8480,2020-12-27 08:00:00,9.5,42245.0,305,-23.2,77,930,8.9,35074.0,35074.0
8481,8481,2020-12-27 08:15:00,9.5,42602.0,305,-23.1,77,930,8.4,30747.0,30747.0
8482,8482,2020-12-27 08:30:00,9.5,42656.0,305,-22.9,76,930,7.9,28828.0,28828.0
8483,8483,2020-12-27 08:45:00,9.7,42709.0,305,-22.7,76,930,7.2,23121.0,23121.0
8484,8484,2020-12-27 09:00:00,9.7,40004.0967741935,305,-22.5,75,930,7.6,27445.0,27445.0
8485,8485,2020-12-27 09:15:00,9.7,40034.9677419355,305,-22.2,74,930,7.4,22236.0,22236.0
8486,8486,2020-12-27 09:30:00,9.6,40046.1935483871,305,-21.8,73,930,7.8,26990.0,26990.0
8487,8487,2020-12-27 09:45:00,9.7,40056.4838709677,305,-21.4,72,931,7.7,28035.0,28035.0
8488,8488,2020-12-27 10:00:00,9.7,40067.7096774194,304,-21.0,71,931,7.8,29807.0,29807.0
8489,8489,2020-12-27 10:15:00,9.5,39850.6774193548,304,-20.6,69,931,8.0,31980.0,31980.0
